cve_mun_full,Municipio,Escuelas,Alumnos,Alumnos Mujeres,Alumnos Hombres,Docentes¹,no_asistencia_3_5_pct,no_asistencia_6_11_pct,no_asistencia_12_14_pct,asistencia_15_17_pct,analfabetismo_pct,grado_escolaridad,marginacion,electricidad_pct,computadoras_pct,internet_pct,infra_adaptada_pct,material_adaptado_pct,agua_potable_pct,lavabo_manos_pct,indice_infra_sep,asistencia_primaria_pct,NOM_MUN_CLEAN,temp_media_anual,ZON_TER,escuelas_infied,luz_con_pct_infied,agua_red_pct_infied,bebederos_con_pct_infied,techumbre_con_pct_infied,ambito_urbano_pct_infied,ambito_rural_pct_infied,ambito_predominante_infied,control_predominante_infied
24005,CIUDAD FERNÁNDEZ,1,8,8,0,2,22.9,4.3,7.9,67.7,5.7,8.58,Muy bajo,100.0,74.3,14.3,20.0,5.7,68.6,77.1,0.5,95.7,Cárdenas,21.0,Semicálido,,,,,,,,,
24006,CIUDAD VALLES,7,1467,654,813,27,21.1,4.7,9.3,62.5,10.1,7.37,Alto,83.3,61.7,3.3,6.7,11.7,58.3,76.7,0.4,95.3,Catorce,17.0,Templado,,,,,,,,,
24007,EBANO,1,2951,2354,597,24,19.4,2.4,5.8,72.5,6.0,8.94,Muy bajo,96.2,57.7,5.8,11.5,5.8,78.8,78.8,0.5,97.6,Cedral,19.0,Semicálido,,,,,,,,,
24008,HUEHUETLÁN,1,19412,15775,3637,159,29.7,3.2,7.4,67.3,5.4,8.33,Muy bajo,97.9,47.9,16.7,8.3,8.3,77.1,89.6,0.5,96.8,Cerritos,17.0,Templado,,,,,,,,,
24009,MATEHUALA,4,1358,468,890,46,22.9,2.4,5.8,70.8,4.4,9.37,Bajo,100.0,60.0,20.0,30.0,30.0,100.0,100.0,0.6,97.6,Cerro de San Pedro,15.0,Templado,,,,,,,,,
24010,MATLAPA,1,5737,4244,1493,37,26.4,3.6,9.1,59.3,7.4,7.61,Medio,99.0,55.3,7.8,9.7,5.8,40.8,70.9,0.4,96.4,Ciudad del Maíz,21.0,Semicálido,1.0,100.0,100.0,0.0,100.0,100.0,0.0,URBANO,PÚBLICO
24011,MEXQUITIC DE CARMONA,2,4079,3520,559,37,21.7,3.4,8.4,66.6,5.7,8.64,Muy bajo,96.7,55.0,23.3,20.0,11.7,88.3,83.3,0.5,96.6,Ciudad Fernández,13.0,Templado,,,,,,,,,
24012,MOCTEZUMA,1,37,33,4,7,17.7,1.3,4.3,79.3,7.8,8.52,Alto,93.9,53.1,4.1,0.0,4.1,42.9,69.4,0.4,98.7,Tancanhuitz,25.0,Cálido,2.0,100.0,50.0,0.0,50.0,0.0,100.0,RURAL,PÚBLICO
24013,RIOVERDE,6,12825,10533,2292,90,25.5,2.5,4.7,83.3,4.2,9.91,Muy bajo,97.1,65.4,39.5,22.0,12.2,71.2,84.9,0.6,97.5,Ciudad Valles,25.0,Cálido,4.0,100.0,100.0,25.0,100.0,25.0,75.0,RURAL,PÚBLICO
24014,SALINAS,1,3621,3229,392,18,18.1,1.8,5.0,75.2,9.4,7.89,Alto,95.7,42.6,4.3,4.3,2.1,61.7,72.3,0.4,98.2,Coxcatlán,25.0,Cálido,,,,,,,,,
24015,SAN LUIS POTOSÍ,42,19174,12774,6400,552,29.7,4.1,8.4,56.4,6.7,8.15,Bajo,82.2,34.2,6.8,11.0,16.4,67.1,76.7,0.4,95.9,Charcas,13.0,Templado,,,,,,,,,
24016,SANTA MARÍA DEL RÍO,1,30,30,0,5,35.4,3.0,8.2,69.6,6.5,8.46,Bajo,97.6,31.0,11.9,14.3,4.8,69.0,83.3,0.4,97.0,Ebano,25.0,Cálido,,,,,,,,,
24017,SOLEDAD DE GRACIANO SÁNCHEZ,5,1095,398,697,47,25.9,4.0,10.5,48.8,11.6,6.43,Alto,91.5,54.7,1.9,11.3,11.3,35.8,59.4,0.4,96.0,Guadalcázar,21.0,Semicálido,,,,,,,,,
24018,TAMAZUNCHALE,3,6110,4591,1519,43,13.0,1.9,6.1,77.8,9.0,8.29,Alto,91.7,41.7,2.8,2.8,5.6,38.9,91.7,0.4,98.1,Huehuetlán,23.0,Cálido,,,,,,,,,
24019,TIERRA NUEVA,1,6034,5275,759,33,31.3,4.0,11.9,64.3,14.3,6.38,Medio,100.0,38.7,9.7,9.7,6.5,83.9,93.5,0.5,96.0,Lagunillas,23.0,Cálido,,,,,,,,,
24020,VILLA DE ARISTA,1,4415,3501,914,36,24.6,2.7,6.3,72.6,3.6,9.71,Muy bajo,94.2,61.9,25.9,28.1,15.1,69.1,80.6,0.5,97.3,Matehuala,19.0,Semicálido,2.0,100.0,100.0,50.0,50.0,100.0,0.0,URBANO,PÚBLICO
25001,AHOME,20,19259,10809,8450,229,36.6,2.8,6.3,82.4,2.4,10.66,Muy bajo,97.3,51.2,43.4,35.3,20.1,92.8,91.0,0.6,97.2,Ahome,25.0,Cálido,,,,,,,,,
25002,ANGOSTURA,3,4309,3559,750,33,32.1,3.3,5.6,84.5,4.3,9.15,Muy bajo,100.0,45.0,28.3,33.3,20.0,100.0,81.7,0.6,96.7,Angostura,25.0,Cálido,,,,,,,,,
25003,BADIRAGUATO,1,1450,1099,351,13,33.0,4.1,7.3,74.8,10.3,7.13,Alto,91.7,26.1,6.1,4.8,9.1,34.8,75.7,0.4,95.9,Badiraguato,25.0,Cálido,,,,,,,,,
25004,CHOIX,1,1585,1154,431,17,31.0,2.2,10.0,80.3,5.5,8.84,Bajo,93.0,35.2,12.7,18.3,22.5,87.3,76.1,0.5,97.8,Concordia,23.0,Cálido,,,,,,,,,
25005,CONCORDIA,1,314,176,138,12,30.6,3.6,7.0,80.1,9.2,7.9,Bajo,84.3,31.4,2.0,2.9,31.4,65.7,65.7,0.4,96.4,Cosalá,25.0,Cálido,,,,,,,,,
25006,COSALÁ,1,1164,887,277,15,37.9,3.3,6.0,82.6,2.6,11.06,Muy bajo,93.1,51.2,35.7,40.9,33.8,93.0,85.5,0.6,96.7,Culiacán,23.0,Cálido,,,,,,,,,
25007,CULIACÁN,36,67692,32561,35131,884,36.6,4.9,10.1,74.6,11.6,7.29,Medio,87.6,31.4,2.5,7.4,18.2,40.5,62.8,0.4,95.1,Choix,23.0,Cálido,,,,,,,,,
25008,EL FUERTE,2,3803,2349,1454,70,38.4,7.2,14.4,64.5,7.9,7.97,Bajo,93.5,21.3,7.4,13.0,13.9,88.9,81.5,0.5,92.8,Elota,23.0,Cálido,,,,,,,,,
25009,ELDORADO,2,6768,5040,1728,102,38.4,6.5,13.9,70.9,5.8,9.16,Bajo,90.2,36.1,21.3,31.1,29.5,63.9,63.9,0.5,93.5,Escuinapa,23.0,Cálido,,,,,,,,,
25010,ELOTA,2,1128,961,167,62,36.3,3.9,9.0,77.4,5.0,8.9,Bajo,90.0,27.4,6.3,14.2,12.6,58.9,75.3,0.4,96.1,El Fuerte,25.0,Cálido,,,,,,,,,
25011,ESCUINAPA,4,4538,2144,2394,55,38.0,3.4,6.8,81.1,4.5,9.61,Muy bajo,97.1,40.3,29.4,24.5,12.6,85.5,83.5,0.5,96.6,Guasave,25.0,Cálido,,,,,,,,,
25012,GUASAVE,11,8210,5055,3155,193,37.3,3.8,6.8,81.6,1.9,10.83,Muy bajo,96.6,52.5,45.4,46.3,35.5,94.4,89.5,0.7,96.2,Mazatlán,23.0,Cálido,,,,,,,,,
25013,JUAN JOSÉ RÍOS,1,2001,1348,653,17,32.4,4.4,7.7,80.4,7.6,7.93,Bajo,95.4,45.4,16.2,13.1,5.4,60.0,71.5,0.4,95.6,Mocorito,25.0,Cálido,,,,,,,,,
25014,MAZATLÁN,23,26344,13197,13147,275,37.1,6.9,12.1,71.9,5.4,9.01,Bajo,83.3,23.5,9.8,9.8,11.8,66.7,62.7,0.4,93.1,Rosario,23.0,Cálido,,,,,,,,,
25015,MOCORITO,1,879,783,96,23,35.9,1.8,4.2,86.6,2.8,10.49,Muy bajo,97.7,49.4,36.8,43.7,31.0,92.0,82.8,0.6,98.2,Salvador Alvarado,25.0,Cálido,,,,,,,,,
25016,NAVOLATO,4,5688,2631,3057,56,32.5,6.3,9.8,77.1,7.1,8.04,Bajo,85.9,15.6,7.8,12.5,12.5,79.7,62.5,0.4,93.7,San Ignacio,23.0,Cálido,,,,,,,,,
25017,ROSARIO,2,2400,1751,649,38,32.1,2.9,6.8,78.1,9.2,7.84,Medio,86.6,17.9,5.7,12.6,11.4,63.8,72.4,0.4,97.1,Sinaloa,25.0,Cálido,,,,,,,,,
25018,SALVADOR ALVARADO,6,3300,2145,1155,71,41.6,5.3,11.5,71.0,5.9,8.6,Muy bajo,94.8,30.7,14.6,24.0,15.6,90.1,78.6,0.5,94.7,Navolato,25.0,Cálido,,,,,,,,,
25019,SAN IGNACIO,1,1024,921,103,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25020,SINALOA,3,1490,1270,220,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26001,AGUA PRIETA,2,2095,1536,559,52,19.0,2.5,5.2,64.0,2.7,8.78,Muy bajo,100.0,100.0,75.0,0.0,0.0,100.0,75.0,0.6,97.5,Aconchi,17.0,Templado,,,,,,,,,
26002,CABORCA,2,4925,3119,1806,52,52.7,4.2,5.9,72.8,1.5,9.64,Muy bajo,100.0,62.7,44.1,57.6,13.6,100.0,83.1,0.7,95.8,Agua Prieta,15.0,Templado,,,,,,,,,
26003,CAJEME,5,7890,4987,2903,88,32.5,2.6,5.0,76.6,8.1,8.2,Medio,90.2,68.0,11.5,19.7,13.9,75.4,77.9,0.5,97.4,Álamos,23.0,Cálido,,,,,,,,,
26004,CANANEA,3,3192,1918,1274,62,39.6,3.0,6.8,65.9,3.4,8.73,Muy bajo,81.8,45.5,27.3,45.5,0.0,81.8,63.6,0.5,97.0,Altar,21.0,Semicálido,,,,,,,,,
26005,EMPALME,2,2565,2230,335,51,43.8,4.2,4.6,68.8,3.2,8.18,Muy bajo,80.0,100.0,40.0,40.0,20.0,100.0,100.0,0.7,95.8,Arivechi,15.0,Templado,,,,,,,,,
26006,GUAYMAS,5,2486,948,1538,34,35.0,6.8,8.4,62.7,2.8,8.13,Muy bajo,100.0,77.8,55.6,33.3,22.2,100.0,100.0,0.7,93.2,Arizpe,17.0,Templado,,,,,,,,,
26007,HERMOSILLO,17,15131,7320,7811,401,44.0,5.5,3.2,87.9,2.0,9.07,Muy bajo,100.0,100.0,100.0,0.0,0.0,100.0,100.0,0.7,94.5,Atil,21.0,Semicálido,,,,,,,,,
26008,HUATABAMPO,2,259,111,148,6,37.1,1.3,5.6,72.9,4.2,7.64,Muy bajo,100.0,100.0,0.0,100.0,0.0,100.0,100.0,0.7,98.7,Bacadéhuachi,23.0,Cálido,,,,,,,,,
26009,MAGDALENA,1,8,8,0,4,35.1,1.5,3.1,87.5,5.2,7.23,Bajo,100.0,75.0,25.0,25.0,25.0,75.0,100.0,0.6,98.5,Bacanora,23.0,Cálido,,,,,,,,,
26010,MOCTEZUMA,1,140,51,89,8,40.6,0.9,6.5,80.0,3.6,8.1,Bajo,57.1,28.6,28.6,28.6,28.6,57.1,71.4,0.4,99.1,Bacerac,15.0,Templado,,,,,,,,,
26011,NACOZARI DE GARCÍA,1,1046,317,729,19,39.7,7.4,11.4,80.6,3.0,8.11,Muy bajo,66.7,100.0,0.0,66.7,33.3,100.0,66.7,0.6,92.6,Bacoachi,19.0,Semicálido,,,,,,,,,
26012,NAVOJOA,4,5876,3672,2204,54,49.6,5.1,10.6,62.4,3.9,8.75,Bajo,92.3,73.1,42.3,34.6,11.5,80.8,76.9,0.6,94.9,Bácum,23.0,Cálido,,,,,,,,,
26013,NOGALES,3,5029,3004,2025,31,35.2,8.6,10.8,64.9,2.3,9.35,Muy bajo,100.0,100.0,33.3,66.7,0.0,100.0,100.0,0.7,91.4,Banámichi,15.0,Templado,,,,,,,,,
26014,PUERTO PEÑASCO,1,707,535,172,15,31.0,5.3,5.8,75.7,2.3,8.68,Muy bajo,100.0,100.0,50.0,66.7,16.7,100.0,100.0,0.8,94.7,Baviácora,19.0,Semicálido,,,,,,,,,
26015,SAN LUIS RÍO COLORADO,5,4856,2141,2715,47,46.7,6.0,13.9,78.7,2.4,7.72,Muy bajo,100.0,100.0,33.3,0.0,0.0,100.0,100.0,0.6,94.0,Bavispe,15.0,Templado,,,,,,,,,
26016,SANTA ANA,1,802,394,408,16,49.0,4.1,8.2,80.5,2.6,9.11,Muy bajo,100.0,75.0,100.0,100.0,50.0,100.0,75.0,0.9,95.9,Benjamín Hill,19.0,Semicálido,,,,,,,,,
27001,BALANCÁN,2,1504,895,609,10,20.3,3.8,8.6,75.6,8.6,8.27,Medio,94.6,21.1,8.8,10.9,14.3,59.2,82.3,0.4,96.2,Balancán,25.0,Cálido,12.0,100.0,75.0,0.0,41.67,0.0,100.0,RURAL,PÚBLICO
27002,CÁRDENAS,19,1589,884,705,55,33.0,4.9,9.4,73.7,5.9,8.84,Bajo,96.6,24.0,12.2,33.1,16.0,41.1,84.8,0.4,95.1,Cárdenas,25.0,Cálido,20.0,100.0,50.0,10.0,55.0,25.0,75.0,RURAL,PÚBLICO
27003,CENTLA,9,1828,1272,556,65,14.9,2.8,5.1,82.2,5.4,9.32,Medio,91.0,29.8,4.5,21.3,12.4,26.4,77.0,0.4,97.2,Centla,27.0,Muy cálido,8.0,100.0,37.5,0.0,62.5,25.0,75.0,RURAL,PÚBLICO
27004,CENTRO,50,12684,7304,5380,266,19.8,3.6,5.6,84.3,3.0,10.96,Muy bajo,98.1,36.8,27.5,45.6,29.6,88.9,88.1,0.6,96.4,Centro,27.0,Muy cálido,31.0,100.0,90.32,12.9,67.74,41.94,58.06,RURAL,PÚBLICO
27005,COMALCALCO,11,317,173,144,22,23.7,3.2,7.7,74.9,5.7,9.14,Bajo,99.0,31.7,19.2,34.1,21.2,82.2,85.1,0.5,96.8,Comalcalco,27.0,Muy cálido,35.0,100.0,97.14,0.0,77.14,8.57,91.43,RURAL,PÚBLICO
27006,CUNDUACÁN,1,1591,1159,432,11,22.3,3.8,9.3,73.0,5.6,8.86,Bajo,95.1,26.2,12.8,29.9,12.2,53.0,78.7,0.4,96.2,Cunduacán,27.0,Muy cálido,39.0,100.0,64.1,2.56,48.72,7.69,92.31,RURAL,PÚBLICO
27007,EMILIANO ZAPATA,9,1390,815,575,42,19.0,4.8,8.4,81.7,5.3,9.62,Muy bajo,97.7,16.3,9.3,39.5,27.9,76.7,81.4,0.5,95.2,Emiliano Zapata,25.0,Cálido,1.0,100.0,100.0,100.0,100.0,100.0,0.0,URBANO,PÚBLICO
27008,HUIMANGUILLO,4,181,116,65,18,36.1,4.0,9.4,73.8,7.4,8.45,Medio,90.2,21.4,5.1,16.1,10.1,31.3,68.8,0.3,96.0,Huimanguillo,23.0,Cálido,33.0,100.0,48.48,3.03,21.21,15.15,84.85,RURAL,PÚBLICO
27009,JALAPA,2,165,88,77,6,13.9,2.6,6.7,83.2,5.6,9.08,Bajo,98.5,13.4,6.0,19.4,16.4,85.1,80.6,0.5,97.4,Jalapa,27.0,Muy cálido,5.0,100.0,100.0,0.0,60.0,0.0,100.0,RURAL,PÚBLICO
27010,JALPA DE MÉNDEZ,3,163,88,75,10,20.4,2.5,4.7,82.4,4.9,9.73,Bajo,100.0,29.4,12.9,34.1,18.8,75.3,77.6,0.5,97.5,Jalpa de Méndez,27.0,Muy cálido,11.0,100.0,45.45,0.0,81.82,9.09,90.91,RURAL,PÚBLICO
27011,JONUTA,2,169,153,16,7,17.9,4.8,8.5,80.0,8.3,8.27,Medio,89.1,17.3,0.9,6.4,23.6,49.1,77.3,0.4,95.2,Jonuta,27.0,Muy cálido,2.0,100.0,100.0,0.0,50.0,0.0,100.0,RURAL,PÚBLICO
27012,MACUSPANA,18,2538,1184,1354,75,19.3,3.8,7.4,79.3,5.5,9.33,Medio,90.9,23.1,6.3,18.2,12.6,50.3,72.4,0.4,96.2,Macuspana,27.0,Muy cálido,26.0,100.0,73.08,7.69,65.38,7.69,92.31,RURAL,PÚBLICO
27013,NACAJUCA,4,1723,1313,410,25,16.9,3.3,4.8,84.7,5.1,10.53,Muy bajo,98.9,29.0,10.8,38.7,24.7,79.6,76.3,0.5,96.7,Nacajuca,27.0,Muy cálido,7.0,100.0,100.0,0.0,85.71,14.29,85.71,RURAL,PÚBLICO
27014,PARAÍSO,7,2882,1662,1220,32,16.9,2.7,6.0,81.8,3.3,10.04,Muy bajo,100.0,25.9,25.9,42.0,22.2,75.3,92.6,0.5,97.3,Paraíso,27.0,Muy cálido,14.0,100.0,85.71,21.43,92.86,14.29,85.71,RURAL,PÚBLICO
27015,TACOTALPA,2,37,17,20,4,11.7,3.0,7.5,79.9,7.0,8.66,Medio,95.7,33.3,3.4,23.1,14.5,77.8,82.9,0.5,97.0,Tacotalpa,23.0,Cálido,13.0,100.0,69.23,0.0,38.46,0.0,100.0,RURAL,PÚBLICO
27016,TEAPA,5,164,103,61,21,28.1,7.9,17.5,65.9,8.2,8.68,Bajo,95.7,29.0,14.5,30.4,17.4,78.3,84.1,0.5,92.1,Teapa,23.0,Cálido,7.0,100.0,100.0,0.0,71.43,42.86,57.14,RURAL,PÚBLICO
27017,TENOSIQUE,1,1123,775,348,8,20.0,3.9,7.5,78.4,7.7,8.74,Bajo,92.9,16.3,5.0,24.8,18.4,73.8,80.9,0.4,96.1,Tenosique,23.0,Cálido,12.0,100.0,83.33,0.0,25.0,16.67,83.33,RURAL,PÚBLICO
28001,ALTAMIRA,6,8576,4898,3678,76,27.6,4.3,7.4,79.7,6.3,7.91,Bajo,100.0,65.0,35.0,55.0,15.0,85.0,90.0,0.6,95.7,Abasolo,21.0,Semicálido,,,,,,,,,
28002,CIUDAD MADERO,6,3986,2384,1602,32,38.2,3.9,10.0,72.2,6.0,8.1,Bajo,98.8,54.7,19.8,19.8,17.4,75.6,80.2,0.5,96.1,Aldama,23.0,Cálido,,,,,,,,,
28003,EL MANTE,3,825,593,232,13,39.7,4.0,7.3,75.1,2.7,9.76,Muy bajo,95.6,62.6,42.9,34.1,15.9,89.0,85.2,0.6,96.0,Altamira,23.0,Cálido,,,,,,,,,
28004,GUSTAVO DÍAZ ORDAZ,1,97,75,22,4,45.1,5.0,8.4,70.4,7.5,7.86,Medio,95.8,50.0,12.5,29.2,4.2,70.8,66.7,0.5,95.0,Antiguo Morelos,25.0,Cálido,,,,,,,,,
28005,HIDALGO,1,50,30,20,6,44.8,7.0,12.6,52.9,4.9,7.0,Bajo,88.9,44.4,5.6,11.1,5.6,44.4,72.2,0.4,93.0,Burgos,21.0,Semicálido,,,,,,,,,
28006,MATAMOROS,9,12708,6541,6167,87,25.4,1.8,9.2,54.0,15.3,6.48,Muy alto,97.1,37.1,0.0,20.0,5.7,20.0,65.7,0.4,98.2,Bustamante,17.0,Templado,,,,,,,,,
28007,MIER,1,42,26,16,2,35.5,5.8,12.2,62.2,4.2,8.1,Muy bajo,100.0,76.2,52.4,42.9,23.8,100.0,95.2,0.7,94.2,Camargo,23.0,Cálido,,,,,,,,,
28008,NUEVO LAREDO,7,2451,1531,920,30,45.7,23.8,30.1,54.0,11.8,6.26,Alto,95.8,58.3,12.5,20.8,25.0,58.3,75.0,0.5,76.2,Casas,23.0,Cálido,,,,,,,,,
28009,REYNOSA,17,10429,5508,4921,108,26.2,4.3,6.6,83.8,1.4,11.74,Muy bajo,99.2,84.4,79.5,41.8,33.6,98.4,94.3,0.8,95.7,Ciudad Madero,23.0,Cálido,,,,,,,,,
28010,TAMPICO,9,4695,1549,3146,74,25.6,4.0,9.5,57.7,7.6,7.23,Medio,100.0,28.6,0.0,42.9,14.3,71.4,100.0,0.5,96.0,Cruillas,21.0,Semicálido,,,,,,,,,
28011,VALLE HERMOSO,1,1431,702,729,10,36.0,3.6,5.8,79.8,6.8,8.35,Bajo,93.9,27.3,0.0,12.1,12.1,51.5,87.9,0.4,96.4,Gómez Farías,25.0,Cálido,,,,,,,,,
28012,VICTORIA,17,16384,7747,8637,139,52.8,6.2,18.0,58.9,7.8,7.65,Bajo,95.4,47.7,18.5,18.5,10.8,80.0,80.0,0.5,93.8,González,25.0,Cálido,,,,,,,,,
28013,XICOTÉNCATL,1,14,12,2,1,38.5,4.7,9.2,68.2,4.9,7.96,Bajo,95.5,68.2,43.2,29.5,13.6,79.5,86.4,0.6,95.3,Güémez,21.0,Semicálido,,,,,,,,,
29001,APIZACO,12,2656,1360,1296,72,38.9,3.1,5.0,84.1,1.5,10.89,Muy bajo,100.0,100.0,57.1,71.4,57.1,100.0,100.0,0.8,96.9,Amaxac de Guerrero,15.0,Templado,,,,,,,,,
29002,CALPULALPAN,6,1881,1404,477,91,32.6,3.1,4.1,84.9,1.4,11.19,Muy bajo,100.0,94.1,82.4,41.2,17.6,100.0,100.0,0.8,96.9,Apetatitlán de Antonio Carvajal,15.0,Templado,,,,,,,,,
29003,CHIAUTEMPAN,6,2969,2116,853,45,44.1,2.7,10.5,64.3,5.5,8.41,Bajo,100.0,93.8,25.0,12.5,37.5,100.0,93.8,0.7,97.3,Atlangatepec,13.0,Templado,,,,,,,,,
29004,HUAMANTLA,8,1545,1112,433,59,40.4,4.5,9.8,67.1,6.1,8.08,Bajo,91.4,74.3,20.0,22.9,31.4,91.4,91.4,0.6,95.5,Atltzayanca,15.0,Templado,,,,,,,,,
29005,PAPALOTLA DE XICOHTÉNCATL,1,825,570,255,1,35.8,2.8,4.5,84.7,2.0,10.86,Muy bajo,100.0,86.6,76.8,46.3,18.3,100.0,100.0,0.8,97.2,Apizaco,15.0,Templado,,,,,,,,,
29006,SAN FRANCISCO TETLANOHCAN,1,1146,625,521,119,40.3,3.6,7.8,71.6,3.1,9.42,Muy bajo,97.5,82.5,42.5,35.0,32.5,95.0,92.5,0.7,96.4,Calpulalpan,11.0,Semifrio,,,,,,,,,
29007,SAN PABLO DEL MONTE,4,1516,981,535,66,37.6,2.4,7.1,66.5,9.6,8.04,Bajo,100.0,82.4,29.4,35.3,23.5,94.1,100.0,0.7,97.6,El Carmen Tequexquitla,15.0,Templado,,,,,,,,,
29008,TEPETITLA DE LARDIZÁBAL,1,1842,1352,490,77,39.7,3.0,12.3,63.2,5.6,8.26,Bajo,100.0,80.0,25.0,20.0,20.0,100.0,100.0,0.6,97.0,Cuapiaxtla,15.0,Templado,,,,,,,,,
29009,TETLA DE LA SOLIDARIDAD,1,1406,1047,359,57,43.8,7.6,8.4,81.0,2.3,9.7,Bajo,100.0,75.0,75.0,25.0,12.5,100.0,100.0,0.7,92.4,Cuaxomulco,15.0,Templado,,,,,,,,,
29010,TLAXCALA,9,6053,3988,2065,64,35.9,4.2,6.9,81.3,2.2,10.46,Muy bajo,98.0,88.0,64.0,50.0,20.0,98.0,98.0,0.7,95.8,Chiautempan,15.0,Templado,,,,,,,,,
29011,TLAXCO,1,989,727,262,39,43.5,6.1,9.3,76.7,3.1,9.08,Muy bajo,100.0,87.5,25.0,37.5,25.0,100.0,87.5,0.7,93.9,Muñoz de Domingo Arenas,13.0,Templado,,,,,,,,,
29012,TOTOLAC,1,4,4,0,4,41.3,3.9,6.3,69.9,4.8,8.31,Bajo,91.3,91.3,21.7,21.7,21.7,95.7,100.0,0.6,96.1,Españita,15.0,Templado,,,,,,,,,
29013,TZOMPANTEPEC,1,1982,1416,566,67,39.5,3.7,11.1,66.5,4.6,9.12,Muy bajo,96.6,86.4,39.8,40.9,28.4,98.9,98.9,0.7,96.3,Huamantla,15.0,Templado,,,,,,,,,
29014,XALOZTOC,3,2614,1234,1380,33,37.9,2.0,6.6,72.5,4.7,8.59,Muy bajo,100.0,81.0,23.8,38.1,9.5,95.2,90.5,0.6,98.0,Hueyotlipan,13.0,Templado,,,,,,,,,
29015,ZACATELCO,4,83,73,10,13,41.2,2.4,6.1,75.8,2.9,9.66,Muy bajo,100.0,91.2,38.2,38.2,8.8,85.3,94.1,0.7,97.6,Ixtacuixtla de Mariano Matamoros,15.0,Templado,,,,,,,,,
30001,ACAYUCAN,13,1296,820,476,41,43.9,6.0,14.0,58.6,11.5,7.25,Medio,81.5,33.3,25.9,7.4,7.4,85.2,88.9,0.5,94.0,Acajete,13.0,Templado,,,,,,,,,
30002,AGUA DULCE,1,3,3,0,1,52.5,1.8,7.9,80.6,8.7,7.61,Medio,100.0,66.7,33.3,66.7,0.0,100.0,100.0,0.7,98.2,Acatlán,17.0,Templado,,,,,,,,,
30003,ÁLAMO TEMAPACHE,10,302,146,156,18,37.1,4.5,8.6,78.0,10.4,8.61,Bajo,95.8,26.1,17.6,13.4,8.4,82.4,85.7,0.5,95.5,Acayucan,25.0,Cálido,,,,,,,,,
30004,ALTOTONGA,4,140,101,39,10,34.3,3.8,9.9,74.8,10.9,7.35,Bajo,97.6,24.1,25.3,10.8,8.4,85.5,81.9,0.5,96.2,Actopan,23.0,Cálido,,,,,,,,,
30005,ALVARADO,2,1044,623,421,22,23.7,5.3,17.3,71.3,16.1,6.95,Alto,100.0,25.0,8.3,8.3,0.0,41.7,83.3,0.4,94.7,Acula,25.0,Cálido,,,,,,,,,
30006,BOCA DEL RÍO,16,1717,935,782,155,45.2,4.9,18.8,54.6,10.6,7.38,Alto,97.5,50.0,7.5,12.5,0.0,55.0,77.5,0.4,95.1,Acultzingo,13.0,Templado,,,,,,,,,
30007,CAMERINO Z. MENDOZA,3,3243,2023,1220,16,42.8,4.7,20.3,61.4,10.4,6.74,Medio,100.0,10.5,10.5,5.3,0.0,100.0,94.7,0.5,95.3,Camarón de Tejeda,25.0,Cálido,,,,,,,,,
30008,CASTILLO DE TEAYO,2,24,13,11,2,50.6,4.0,15.9,58.2,17.4,6.35,Alto,88.6,20.0,14.3,5.7,2.9,80.0,77.1,0.4,96.0,Alpatláhuac,13.0,Templado,,,,,,,,,
30009,CATEMACO,4,90,39,51,12,37.9,3.1,7.7,76.4,13.5,6.84,Bajo,100.0,36.7,23.3,8.3,5.0,88.3,93.3,0.5,96.9,Alto Lucero de Gutiérrez Barrios,25.0,Cálido,,,,,,,,,
30010,COATEPEC,8,336,208,128,32,49.2,4.5,15.8,56.6,13.0,7.05,Medio,96.5,41.7,12.5,9.7,19.4,61.8,81.9,0.5,95.5,Altotonga,21.0,Semicálido,,,,,,,,,
30011,COATZACOALCOS,22,8241,4297,3944,131,24.7,6.0,12.0,80.1,6.8,9.72,Muy bajo,100.0,31.4,29.1,11.6,5.8,74.4,93.0,0.5,94.0,Alvarado,25.0,Cálido,,,,,,,,,
30012,CÓRDOBA,19,3207,2071,1136,131,34.3,7.6,18.8,67.5,13.5,6.96,Medio,95.5,13.6,9.1,4.5,4.5,50.0,81.8,0.4,92.4,Amatitlán,25.0,Cálido,,,,,,,,,
30013,COSAMALOAPAN DE CARPIO,6,39,25,14,12,34.2,1.8,4.6,85.2,4.6,9.71,Muy bajo,100.0,25.0,22.7,20.5,22.7,77.3,88.6,0.5,98.2,Naranjos Amatlán,23.0,Cálido,,,,,,,,,
30014,COSCOMATEPEC,5,2119,1541,578,29,43.8,4.2,8.2,77.5,5.7,8.5,Bajo,100.0,46.0,20.0,18.0,8.0,78.0,86.0,0.5,95.8,Amatlán de los Reyes,21.0,Semicálido,,,,,,,,,
30015,COSOLEACAQUE,1,1733,660,1073,10,39.3,5.3,11.4,68.9,15.0,7.05,Medio,98.3,25.9,13.8,5.2,1.7,89.7,89.7,0.5,94.7,Angel R. Cabada,23.0,Cálido,,,,,,,,,
30016,COTAXTLA,2,38,25,13,4,37.0,4.2,6.6,80.4,4.6,9.29,Muy bajo,93.9,33.3,30.3,21.2,9.1,100.0,90.9,0.5,95.8,La Antigua,25.0,Cálido,,,,,,,,,
